ID,price
723,12163.3
724,746.51
725,5353.42
726,457.04
727,1249.61
728,1342.87
729,2470.21
730,836.82
731,1416.18
732,2744.06
733,4340.58
734,11279.28
735,933.43
736,1771.51
737,5791.47
738,907.36
739,822.81
740,11788.36
741,11302.8
742,6486.37
743,496.74
744,3467.91
745,1928.31
746,1948.49
747,1244.19
748,859.58
749,2892.44
750,406.65
751,677.86
752,1854.49
753,1193.91
754,691.36
755,5605.25
756,679.48
757,6667.65
758,3084.16
759,882.83
760,5920.73
761,1592.12
762,13029.13
763,4052.45
764,3387.38
765,522.67
766,13729.48
767,10471.74
768,8166.29
769,2091.07
770,5231.98
771,844.92
772,10297.16
773,2189.31
774,828.64
775,4458.21
776,14255.07
777,1704.38
778,766.39
779,4702.78
780,14997.0
781,4320.12
782,701.32
783,1597.81
784,2450.95
785,1626.12
786,2633.74
787,10634.41
788,623.31
789,571.48
790,964.94
791,1830.47
792,3807.1
793,7662.91
794,4620.04
795,1159.46
796,4486.35
797,8277.67
798,1335.44
799,645.12
800,939.57
801,839.79
802,6821.95
803,943.12
804,822.47
805,913.37
806,16882.83
807,893.75
808,15150.05
809,687.13
810,4588.64
811,1340.74
812,1046.77
813,10090.11
814,2365.09
815,1084.84
816,2598.83
817,775.34
818,4258.0
819,522.66
820,2403.96
821,5715.078666666667
822,691.01
823,6867.57
824,1180.7
825,6674.3
826,5649.2
827,596.09
828,4006.1
829,14799.91
830,709.67
831,4113.37
832,2230.22
833,3076.49
834,2745.73
835,990.01
836,3594.58
837,706.68
838,1171.3
839,7282.52
840,8570.27
841,3123.86
842,583.69
843,4668.59
844,609.13
845,4843.01
846,753.39
847,2171.58
848,5436.09
849,9794.66
850,1234.9
851,4741.25
852,581.76
853,1583.93
854,702.55
855,6610.43
856,4016.04
857,555.19
858,1157.9275
859,4066.92
860,8661.71
861,761.76
862,1144.1
863,5928.95
864,1038.8
865,521.34
866,921.6
867,5634.86
868,2424.8
869,3727.72
870,2610.64
871,2994.32
872,1078.73
873,4149.24
874,15904.021666666666
875,10423.6
876,730.3366666666666
877,653.45
878,918.73
879,1579.76
880,888.86
881,3008.76
882,4218.27
883,1606.43
884,658.77
885,2801.87
886,6398.2390000000005
887,2043.7
888,388.18
889,2812.08
890,3196.27
891,3264.92
892,17434.3
893,917.72
894,507.36
895,932.96
896,5163.8
897,772.93
898,12426.57
899,1179.31
900,479.96
901,1080.18
902,853.6
903,1543.0
904,2228.29
905,1159.49
906,4908.56
907,615.09
908,3902.85
909,754.26
910,5144.24
911,1727.86
912,627.75
913,683.92
914,787.07
915,6610.51
916,16181.48
917,791.63
918,2360.84
919,10709.83
920,8325.64
921,4593.89
922,1925.84
923,4983.47
924,1226.69
925,786.08
926,2940.67
927,1022.33
928,1793.66
929,4898.53
930,1378.94
931,1642.53
932,5432.34
933,2497.31
934,4250.28
935,1522.75
936,12632.21
937,4963.55
938,4065.76
939,505.09
940,1579.44
941,2673.71
942,4497.01
943,2394.31
944,8033.04
945,2698.44
946,2641.8
947,8007.74
948,4271.36
949,675.07
950,11220.16
951,2243.29
952,6720.07
953,1591.22
954,571.88
955,4761.51
956,7169.41
957,4901.9
958,666.66
959,3617.77
960,447.09
961,2159.29
962,2171.7
963,4184.78
964,9651.24
965,2186.76
966,1719.48
967,5845.28
968,8207.34
969,8275.08
970,13229.41
971,494.64
972,4991.91
973,12950.42
974,1256.43
975,853.87
976,6954.49
977,1323.28
978,638.14
979,626.4
980,4000.53
981,3653.85
982,1179.39
983,457.88
984,458.45
985,1716.28
986,947.64
987,1081.78
988,4375.55
989,943.12
990,1053.85
991,1826.09
992,491.33
993,1067.98
994,6618.8
995,969.62
996,8970.35
997,11623.08
998,1260.73
999,2568.87
1000,2442.4475
1001,5901.11
1002,7511.125
1003,14351.09
1004,634.06
1005,2797.1
1006,813.43
1007,1371.5
1008,937.53
1009,1599.4
1010,4488.06
1011,3090.67
1012,1073.45
1013,426.17
1014,9163.79
1015,1706.72
1016,10975.64
1017,759.32
1018,958.97
1019,7479.21
1020,16052.89
1021,729.91
1022,4322.88
1023,1766.44
1024,414.6
1025,1176.78
1026,6604.55
1027,8894.67
1028,4063.66
1029,1632.84
1030,12963.58
1031,1067.98
1032,1788.49
1033,773.08
1034,461.11
1035,11174.95
1036,1569.22
1037,3055.82
1038,903.12
1039,635.39
1040,1019.53
1041,699.78
1042,732.16
1043,1777.57
1044,2435.1
1045,738.54
1046,2451.34
1047,800.12
1048,911.99
1049,816.91
1050,4519.07
1051,1032.88
1052,842.7
1053,1050.09
1054,10425.68
1055,924.45
1056,15443.52
1057,625.89
1058,2824.0
1059,7000.91
1060,1949.25
1061,814.13
1062,1267.17
1063,2953.26
1064,3173.39
1065,690.33
1066,9746.15
1067,747.19
1068,3018.53
1069,5775.1
1070,4951.05
1071,1076.96
1072,4406.34
1073,16176.09
1074,3465.43
1075,4639.87
1076,491.0
1077,2099.41
1078,888.56
1079,540.91
1080,3062.41
1081,4954.84
1082,9291.11
1083,2479.94
1084,17299.05
1085,6041.08
1086,6443.92
1087,938.89
1088,1713.0
1089,1859.06
1090,957.92
1091,2213.3
1092,4561.73
1093,835.59
1094,6489.47
1095,731.11
1096,1036.84
1097,2436.36
1098,844.86
1099,10843.27
1100,710.6
1101,1283.96
1102,3417.59
1103,1282.17
1104,6504.59
1105,478.7
1106,2098.61
1107,794.62
1108,12191.14
1109,1537.15
1110,9417.51
1111,3198.76
1112,884.98
1113,13242.91
1114,3155.97
1115,2662.79
1116,5431.18
1117,2032.16
1118,4106.99
1119,2405.13
1120,3789.78
1121,5608.31
1122,3410.66
1123,461.15
1124,6839.49
1125,3155.09
1126,3618.01
1127,998.35
1128,652.89
1129,3937.34
1130,8610.98
1131,3495.65
1132,12292.45
1133,866.86
1134,1816.35
1135,767.45
1136,3745.07
1137,772.61
1138,14489.75
1139,624.78
1140,547.52
1141,11049.33
1142,608.79
1143,6804.37
1144,2558.74
1145,1309.29
1146,646.5
1147,1100.84
1148,1910.92
1149,3962.97
1150,10980.36
1151,16248.64
1152,831.03
1153,8577.17
1154,9957.47
1155,999.92
1156,1152.51
1157,1759.93
1158,693.67
1159,7315.7
1160,6145.88
1161,8566.41
1162,702.49
1163,895.73
1164,687.78
1165,904.67
1166,4921.37
1167,400.82
1168,901.83
1169,4373.62
1170,15534.29
1171,2854.96
1172,480.2
1173,3364.9
1174,4390.12
1175,12166.62
1176,3179.36
1177,509.79
1178,3051.45
1179,1708.82
1180,1586.68
1181,1010.47
1182,1605.61
1183,17041.47
1184,1331.89
1185,1156.02
1186,3904.79
1187,795.87
1188,849.45
1189,1949.52
1190,4616.78
1191,3040.41
1192,1739.61
1193,6803.21
1194,3980.72
1195,572.05
1196,2114.3
1197,5585.39
1198,4261.86
1199,4907.9
1200,2339.37
1201,1454.46
1202,2196.79
1203,5829.62
1204,4377.05
1205,5503.765
1206,5064.69
1207,7978.27
1208,503.98
1209,878.91
1210,4827.17
1211,440.76
1212,4462.71
1213,6372.14
1214,4914.87
1215,2118.92
1216,777.24
1217,823.058
1218,587.81
1219,5189.55
1220,5505.88
1221,4834.5425
1222,2051.36
1223,2122.32
1224,385.58
1225,912.26
1226,3225.5
1227,911.78
1228,1366.75
1229,3123.91
1230,2659.24
1231,612.28
1232,4281.04
1233,3633.81
1234,1284.89
1235,1269.63
1236,915.21
1237,545.7
1238,1933.46
1239,983.35
1240,3952.38
1241,724.54
1242,6807.47
1243,725.24
1244,755.74
1245,15243.19
1246,10894.98
1247,1860.83
1248,1553.62
1249,625.36
1250,5874.43
1251,1028.16
1252,1295.67
1253,4037.6
1254,1780.11
1255,589.87
1256,1252.06
1257,519.84
1258,6442.5125
1259,6011.96
1260,730.39
1261,8175.48
1262,2179.8
1263,912.18
1264,3831.86
1265,1365.04
1266,1076.59
1267,5235.58
1268,3211.73
1269,1250.81
1270,1062.31
1271,508.62
1272,4206.52
1273,3870.27
1274,1298.71
1275,1767.62
1276,8429.74
1277,12235.3
1278,2464.46
1279,7612.31
1280,989.68
1281,9371.32
1282,5203.46
1283,745.92
1284,2709.76
1285,17584.263
1286,442.16
1287,1093.65
1288,590.34
1289,2177.6666666666665
1290,895.24
1291,17215.13
1292,7708.36
1293,2910.38
1294,924.35
1295,2711.69
1296,4652.57
1297,6578.32
1298,676.44
1299,4851.41
1300,801.74
1301,756.6
1302,692.85
1303,10074.88
1304,2673.37
1305,11695.77
1306,8449.0
1307,14650.39
1308,8602.2
1309,4252.3
1310,5025.85
1311,9518.34
1312,648.64
1313,13367.7
1314,5685.17
1315,4067.72
1316,1975.96
1317,450.75
1318,5267.53
1319,1906.2
1320,8883.13
1321,733.04
1322,807.73
1323,811.39
1324,2148.37
1325,2434.28
1326,648.86
1327,850.12
1328,15787.55
1329,1464.69
1330,1149.1
1331,4529.81
1332,2320.76
1333,1832.9
1334,2823.91
1335,887.39
1336,8330.25
1337,827.78
1338,1130.6
1339,3968.24
1340,11117.56
1341,1808.16
1342,1611.32
1343,6755.93
1344,4731.18
1345,1415.6
1346,1845.3
1347,1034.34
1348,11259.76
1349,4078.7
1350,5074.0675
1351,1675.42
1352,1754.54
1353,10208.23
1354,895.61
1355,2910.52
1356,565.68
1357,1017.72
1358,3059.87
1359,2433.94
1360,3541.57
1361,506.21
1362,3039.98
1363,525.16
1364,687.93
1365,9248.35
1366,676.26
1367,683.66
1368,507.31
1369,10286.44
1370,5447.79
1371,1249.08
1372,1703.19
1373,720.3
1374,2287.46
1375,866.565
1376,1746.62
1377,1232.73
1378,16227.15
1379,4792.4
1380,5377.46
1381,1772.13
1382,2254.16
1383,5846.61
1384,443.37
1385,16472.26
1386,397.02
1387,1166.74
1388,903.94
1389,1125.59
1390,520.38
1391,3364.32
1392,2382.49
1393,1381.57
1394,791.47
1395,808.01
1396,643.15
1397,1691.57
1398,9438.01
1399,546.32
1400,781.81
1401,692.22
1402,1967.96
1403,563.13
1404,598.6
1405,10091.99
1406,544.53
1407,1992.59
1408,5539.28
1409,3909.27
1410,1858.85
1411,3534.79
1412,2265.28
1413,621.81
1414,7746.8
1415,6447.81
1416,795.65
1417,562.01
1418,1679.46
1419,2030.88
1420,1048.6
1421,7591.54
1422,15067.68
1423,558.93
1424,2176.22
1425,5414.25
1426,1551.73
1427,1687.76
1428,2255.3
1429,1173.06
1430,2129.71
1431,1878.99
1432,781.57
1433,1673.24
1434,2324.6
1435,4599.8
1436,2758.69
1437,2233.8
1438,4008.22
1439,4325.8
1440,7082.83
1441,1150.95
1442,14635.05
1443,3575.0816666666665
1444,1049.64
1445,1270.68
1446,1397.96
1447,7119.57
1448,906.71
1449,5389.68
1450,12920.2
1451,9426.99
1452,2193.54
1453,12166.39
1454,442.1
1455,683.84
1456,2285.9
1457,11340.48
1458,13177.46
1459,13994.73
1460,3946.89
1461,2791.26
1462,4156.01
1463,7248.09
1464,6558.19
1465,1068.59
1466,3591.34
1467,10576.48
1468,1551.49
1469,748.32
1470,556.14
1471,6739.34
1472,4730.33
1473,6285.38
1474,7876.02
1475,4287.93
1476,4658.37
1477,697.77
1478,14842.99
1479,17382.11
1480,3996.06
1481,9367.51
1482,767.77
1483,625.54
1484,6928.96
1485,580.82
1486,7113.2
1487,526.84
1488,10601.03
1489,3182.13
1490,4582.71
1491,3265.12
1492,5106.53
1493,2965.71
1494,5263.04
1495,10326.28
1496,2808.7
1497,5888.76
1498,425.96
1499,8169.65
1500,864.0
1501,484.74
1502,16301.85
1503,5356.58
1504,605.04
1505,10652.58
1506,1692.21
1507,2271.0
1508,4423.14
1509,853.95
1510,822.88
1511,7000.42
1512,2184.14
1513,1297.1
1514,5951.03
1515,476.67
1516,9838.83
1517,2555.31
1518,9623.92
1519,1603.64
1520,8841.26
1521,5216.13
1522,6182.22
1523,6510.03
1524,5026.9
1525,17169.33
1526,744.58
1527,1790.82
1528,1497.28
1529,2167.4066666666668
1530,13613.39
1531,749.13
1532,12015.84
1533,6197.73
1534,884.8
1535,980.8
1536,16616.416666666664
1537,776.4
1538,852.12
1539,2102.04
1540,831.89
1541,17482.77
1542,693.51
1543,640.16
1544,5210.303333333333
1545,2522.41
1546,739.98
1547,2770.69
1548,1973.01
1549,6480.43
1550,4467.97
1551,457.36
1552,4531.77
1553,5853.84
1554,2790.98
1555,8952.03
1556,7934.33
1557,2408.88
1558,1923.03
1559,557.78
1560,4355.15
1561,1035.8
1562,1274.81
1563,3995.71
1564,876.67
1565,1265.69
1566,824.5
1567,1518.26
1568,5306.36
1569,2034.52
1570,3750.75
1571,5784.52
1572,2269.69
1573,1738.32
1574,6147.92
1575,1735.08
1576,1209.83
1577,525.96
1578,2266.88
1579,6662.12
1580,2460.41
1581,785.95
1582,1871.78
1583,4774.16
1584,755.29
1585,7020.63
1586,3220.92
1587,1002.2
1588,1098.85
1589,2056.3
1590,17516.64
1591,3228.29
1592,7392.26
1593,1248.73
1594,5193.86
1595,391.0525
1596,2573.81
1597,6498.15
1598,757.2
1599,2149.04
1600,11754.19
1601,1053.06
1602,10703.36
1603,872.38
1604,633.36
1605,2757.3
1606,6730.73
1607,4508.54
1608,6654.8
1609,1967.35
1610,2095.3
1611,662.59
1612,11379.65
1613,15655.04
1614,4393.26
1615,6280.01
1616,587.43
1617,942.56
1618,15798.52
1619,1677.92
1620,10574.23
1621,2350.7
1622,2253.12
1623,6803.07
1624,7223.82
1625,1365.33
1626,859.87
1627,10119.0
1628,4720.34
1629,7238.7
1630,4211.93
1631,3673.66
1632,800.9
1633,452.16
1634,876.4
1635,756.85
1636,8171.66
1637,3567.22
1638,5310.08
1639,4605.87
1640,654.17
1641,4995.8
1642,1498.11
1643,2835.67
1644,1324.32
1645,1910.82
1646,2788.26
1647,12187.87
1648,562.74
1649,714.43
1650,6158.27
1651,2117.1
1652,899.96
1653,3622.73
1654,2201.96
1655,7664.95
1656,756.16
1657,712.96
1658,721.65
1659,3135.47
1660,4393.27
1661,1787.27
1662,864.92
1663,4481.89
1664,3522.65
1665,1219.4
1666,683.85
1667,723.96
1668,697.81
1669,507.58
1670,4379.64
1671,1144.24
1672,638.48
1673,13885.64
1674,1667.17
1675,801.98
1676,601.75
1677,1405.19
1678,15952.15
1679,7211.4
1680,8443.45
1681,896.3
1682,12463.42
1683,1031.22
1684,7992.03
1685,17484.118666666665
1686,1939.18
1687,4470.95
1688,4867.82
1689,15905.258
1690,938.1
1691,5276.45
1692,980.47
1693,3136.12
1694,3611.96
1695,3714.21
1696,2335.9275
1697,1492.41
1698,9597.82
1699,7408.86
1700,2551.58
1701,3966.56
1702,634.55
1703,489.45
1704,857.91
1705,7902.18
1706,1427.03
1707,6978.93
1708,11646.81
1709,728.02
1710,2049.12
1711,5839.3
1712,2213.31
1713,1383.31
1714,16414.83
1715,3889.64
1716,899.01
1717,573.06
1718,1397.81
1719,6273.58
1720,4485.83
1721,4265.16
1722,726.24
1723,6468.03
1724,4584.27
1725,943.34
1726,419.0
1727,915.58
1728,1450.62
1729,1446.31
1730,16644.66
1731,1797.26
1732,733.53
1733,4435.2
1734,3941.67
1735,8428.46
1736,2024.96
1737,4911.26
1738,4891.06
1739,1347.47
1740,9393.33
1741,1476.88
1742,700.94
1743,13255.88
1744,1625.36
1745,975.13
1746,532.82
1747,9798.73
1748,604.63
1749,3209.57
1750,4099.65
1751,1920.19
1752,633.79
1753,2294.71
1754,6751.88
1755,2171.85
1756,878.85
1757,646.2
1758,5444.26
1759,8493.2
1760,5107.74
1761,4524.47
1762,4827.64
1763,16714.57
1764,757.55
1765,9489.0
1766,5772.11
1767,3491.99
1768,565.74
1769,1749.63
1770,6100.89
1771,1072.32
1772,1750.08
1773,3828.58
1774,1773.62
1775,13614.723333333333
1776,5675.02
1777,2347.65
1778,4663.93
1779,17255.0
1780,4980.47
1781,3202.08
1782,1049.16
1783,983.62
1784,4010.53
1785,8348.01
1786,5082.52
1787,872.4
1788,14913.02
1789,3749.05
1790,596.39
1791,4624.47
1792,9609.59
1793,751.43
1794,574.43
1795,16434.03
1796,712.05
1797,15927.7
1798,4893.83
1799,4338.66
1800,939.3
1801,4218.69
1802,547.52
1803,743.77
1804,1609.26
1805,15386.73
1806,7907.13
1807,1217.43
1808,804.14
1809,1085.57
1810,1204.28
1811,11279.55
1812,2896.63
1813,5046.85
1814,16906.663333333334
1815,1312.58
1816,6510.21
1817,2121.65
1818,4094.48
1819,1639.61
1820,1637.23
1821,3207.52
1822,584.11
1823,943.36
1824,4029.95
1825,451.67
1826,2179.7
1827,2116.66
1828,1184.16
1829,504.59
1830,2013.02
1831,4725.83
1832,5990.55
1833,2304.98
1834,4279.33
1835,11063.28
1836,11439.92
1837,9133.62
1838,7842.08
1839,442.03
1840,503.03
1841,4588.38
1842,7294.57
1843,492.61
1844,1431.95
1845,4528.27
1846,16560.6
1847,954.91
1848,1768.27
1849,11686.85
1850,972.72
1851,6337.8
1852,7968.99
1853,11659.39
1854,14542.67
1855,7732.29
1856,1170.75
1857,9191.61
1858,5126.73
1859,15627.75
1860,7382.96
1861,4369.5
1862,3146.34
1863,3466.94
1864,8890.15
1865,13131.19
1866,2550.15
1867,707.71
1868,659.08
1869,2012.27
1870,743.11
1871,1633.64
1872,990.39
1873,1799.505
1874,2490.31
1875,8968.5
1876,10478.08
1877,2658.27
1878,4013.6
1879,17372.27
1880,2825.12
1881,780.79
1882,1893.34
1883,3162.52
1884,6111.4
1885,2442.56
1886,10827.92
1887,1574.51
1888,1882.72
1889,3583.53
1890,808.95
1891,968.89
1892,2304.35
1893,979.5
1894,15280.46
1895,1692.46
1896,11168.62
1897,1174.28
1898,803.13
1899,4915.3
1900,2112.02
1901,704.2
1902,1928.91
1903,505.32
1904,801.66
1905,1388.2958333333333
1906,830.49
1907,1079.67
1908,4192.72
1909,4773.85
1910,2229.2
1911,2946.06
1912,911.18
1913,17224.73
1914,5039.03
1915,1705.19
1916,660.66
1917,1994.68
1918,1907.35
1919,7422.01
1920,4103.43
1921,16406.08
1922,2403.84
1923,10254.02
1924,1444.27
1925,12821.86
1926,16765.86
1927,930.52
